Lifespan,partType,microstructure,coolingRate,quenchTime,forgeTime,smallDefects,largeDefects,sliverDefects,seedLocation,castType
1721.9271195579536,Nozzle,singleGrain,18,3.4032469440328588,6.717177543566043,19,0,0,Bottom,Continuous
1549.328622478375,Block,colGrain,22,2.798803275648858,5.516846031959808,18,1,0,Top,Investment
733.7619261899057,Valve,singleGrain,24,4.312466322730503,4.895420319249896,25,0,0,Bottom,Investment
970.2884693639454,Nozzle,singleGrain,28,4.4375009118926085,6.576777635947784,21,0,0,Bottom,Die
1607.2710668676064,Block,singleGrain,22,1.4329434183706773,4.001043522644981,22,0,0,Bottom,Investment
1549.774618034139,Blade,singleGrain,9,1.254459207345611,2.7582783346055706,2,0,0,Bottom,Continuous
255.17054032208284,Blade,equiGrain,25,4.56902517009245,2.7649252233160984,21,0,0,Top,Investment
1140.737307649994,Valve,colGrain,19,4.700890579826607,8.320970233527522,13,0,0,Top,Investment
2083.3775897243486,Nozzle,colGrain,13,3.105109665433628,7.3588829089201555,12,0,0,Bottom,Continuous
1520.7691955105106,Block,equiGrain,18,4.903177415673211,1.6247914736532088,19,0,0,Bottom,Investment
1584.368095199868,Nozzle,equiGrain,22,2.148282735879558,9.891015946171946,14,0,0,Bottom,Continuous
1720.9125422200325,Nozzle,singleGrain,17,3.3022478409615164,5.2188539414362,18,0,0,Bottom,Die
983.480234437506,Nozzle,singleGrain,26,4.508760578162397,4.904199407252547,21,0,0,Bottom,Continuous
1067.1722398822924,Blade,equiGrain,16,0.9698573393067184,3.360293291175695,16,0,0,Bottom,Investment
1849.4181334128743,Nozzle,singleGrain,5,2.359729608153574,4.017242876244909,1,0,0,Top,Investment
1336.875489406996,Valve,colGrain,18,0.9574109816748894,5.923032926484175,11,2,0,Bottom,Die
2054.0646036950147,Block,singleGrain,10,2.8487814779510603,7.421537182094397,0,0,0,Top,Die
861.2187775592962,Nozzle,singleGrain,25,1.607412350200955,6.432624588918919,24,0,0,Top,Continuous
496.2217044130401,Nozzle,equiGrain,29,3.368542042745297,1.0177992529513586,25,0,0,Top,Investment
1003.2842908307948,Block,singleGrain,24,4.117574730820925,1.752097312773261,15,0,0,Bottom,Investment
675.5037957413027,Nozzle,equiGrain,30,4.136419017049368,8.19308395464399,19,0,0,Bottom,Continuous
2054.7830103726865,Block,singleGrain,14,1.2529262242281118,1.1265963192784405,10,0,0,Top,Investment
1962.2179765661504,Valve,singleGrain,12,2.607061369269744,4.735442967411929,8,0,0,Top,Die
1783.0125046347648,Nozzle,equiGrain,8,2.755458392650873,8.38452081305983,1,0,0,Top,Die
427.0237678792812,Valve,equiGrain,26,0.8051884645920238,3.068074063954768,21,0,7,Bottom,Investment
2103.808609117893,Nozzle,singleGrain,13,1.7118883440666892,8.182900392972716,9,0,0,Bottom,Investment
1130.4362949278072,Valve,colGrain,23,2.200474061656017,1.751022445187901,18,0,0,Top,Investment
496.16828665430535,Blade,equiGrain,24,4.884381326981757,4.639310372384337,16,0,0,Bottom,Investment
748.6921859381252,Nozzle,equiGrain,27,1.2080718731261586,5.055080013980372,23,0,0,Top,Die
278.2722713611291,Blade,colGrain,29,4.5350433801417,8.380145002982625,28,0,0,Top,Continuous
1598.231453641891,Valve,singleGrain,6,0.8819792213740327,8.344335061712615,0,0,0,Top,Continuous
819.5074675991186,Nozzle,singleGrain,25,2.543664871358223,2.338394191890186,22,0,0,Bottom,Investment
1306.8348858333811,Blade,equiGrain,10,1.1181059551507482,5.857758447917824,1,0,0,Bottom,Investment
115.1205628510919,Blade,colGrain,29,2.698841038134553,2.470016129118254,27,0,0,Top,Investment
2005.653066707324,Nozzle,singleGrain,15,3.735968477443017,5.022175934164232,7,0,1,Top,Investment
1491.4788617575546,Nozzle,colGrain,20,1.9016704330977288,4.634926106231653,24,0,0,Top,Die
1504.2566480439425,Valve,singleGrain,21,2.2019912186688506,5.899255441758957,24,0,0,Bottom,Die
1227.3685692539896,Valve,equiGrain,18,1.3916403938751616,3.62449500685391,18,0,0,Top,Continuous
1754.661030518162,Nozzle,colGrain,8,1.8868759346248851,1.993459862138036,4,0,0,Top,Continuous
1685.762143682617,Block,singleGrain,23,4.881925612984447,8.736483311316734,18,0,0,Top,Die
2326.2599098148166,Block,singleGrain,13,3.344875843292661,9.208287552822842,9,0,0,Bottom,Continuous
1058.3527702157276,Blade,singleGrain,18,1.0832223112450072,7.872421063915072,19,0,0,Bottom,Investment
1562.4072866645977,Blade,singleGrain,8,1.8459102433976184,5.113290635241657,0,0,0,Bottom,Continuous
676.6871101494912,Valve,singleGrain,27,1.6061960739653165,7.2277265530691235,19,0,0,Top,Die
985.4597113086018,Blade,singleGrain,21,0.8260793963935535,6.9147917269519805,16,0,5,Bottom,Continuous
1907.2523854617932,Blade,singleGrain,12,2.112795858515219,3.7209231840568657,9,0,0,Bottom,Die
2059.445276575572,Nozzle,colGrain,13,2.523868819610744,5.106911380787668,10,0,0,Bottom,Investment
1802.676077179664,Nozzle,colGrain,10,1.563522331549201,5.967467474072533,2,0,0,Bottom,Continuous
1729.7031044378095,Blade,equiGrain,13,3.91951460286952,9.355355000785943,10,0,0,Bottom,Die
1490.452037481139,Nozzle,colGrain,18,4.084140349573461,1.9614989640518188,18,0,0,Top,Continuous
392.2573759142279,Blade,equiGrain,28,1.9602581565522448,2.3163317425624648,22,0,0,Bottom,Die
1290.1877409956326,Blade,equiGrain,5,3.5053630885093496,8.113709881331605,1,0,0,Bottom,Investment
1854.413258897111,Nozzle,colGrain,8,0.9119349781768336,7.746646284288805,0,0,0,Bottom,Die
1912.053874918392,Valve,colGrain,14,3.825293606775283,4.990217597361292,12,0,0,Top,Continuous
1715.0352713597074,Valve,singleGrain,11,1.806853023842048,3.6598329169678574,10,0,3,Top,Continuous
1427.0214087412369,Blade,colGrain,5,3.9566548265414103,7.443701957767464,1,4,0,Bottom,Continuous
1912.0649375708556,Block,singleGrain,7,4.87415645902882,9.591786354421115,0,0,0,Top,Continuous
1768.6273627648384,Valve,equiGrain,14,1.087049736957813,9.57744520504402,11,0,0,Bottom,Investment
1459.829313648254,Nozzle,singleGrain,22,4.249427706485606,8.659332204323203,15,0,0,Top,Investment
2129.0135002866614,Nozzle,singleGrain,13,4.357057881462422,7.156414937578388,12,0,0,Bottom,Investment
2075.432037161022,Block,equiGrain,14,1.0832319100879406,9.09007214966039,9,0,0,Top,Continuous
1503.7298974768487,Nozzle,singleGrain,23,0.5981520283525334,7.629908742290863,20,0,0,Bottom,Die
838.746225337114,Block,singleGrain,30,1.520216341991704,2.0675613518344536,24,0,0,Bottom,Continuous
717.0308776245377,Nozzle,equiGrain,30,2.0907659462003942,6.028371430813113,24,0,0,Top,Die
1447.0988783225066,Valve,singleGrain,5,1.073363549102296,6.14076301506969,2,0,0,Top,Investment
609.3761215103015,Blade,singleGrain,26,3.710627356859527,3.976383627825375,18,0,0,Bottom,Continuous
460.696572630788,Valve,equiGrain,30,1.70613397160834,4.025198682731717,24,0,0,Top,Die
690.0458482787549,Valve,colGrain,29,3.484163862424319,6.564224481442584,15,0,0,Bottom,Die
1558.064209407223,Nozzle,colGrain,20,2.339391117956794,6.220507287412556,18,0,0,Top,Die
1494.738655108305,Valve,equiGrain,10,0.8739275274708878,4.705222647010483,0,0,0,Bottom,Investment
1446.135106752413,Nozzle,colGrain,20,3.4099991107238874,8.939962397481512,18,0,0,Top,Continuous
560.8868680978044,Blade,singleGrain,25,2.9187930411040237,4.535130017419419,23,0,0,Bottom,Continuous
2205.7314093783234,Nozzle,singleGrain,12,4.672662245275473,2.860833402758761,10,0,0,Bottom,Continuous
649.0971813023159,Nozzle,equiGrain,26,2.200067946353569,8.758718721674928,25,0,0,Top,Investment
1552.551317936755,Valve,singleGrain,10,0.5200937220201348,1.2390624665110428,2,0,0,Bottom,Investment
1191.0441508759325,Blade,equiGrain,22,1.7268651539570354,9.89057661104581,20,0,0,Bottom,Die
1919.1757982178228,Valve,equiGrain,15,2.465045424532674,1.23326643000477,13,0,7,Bottom,Die
1383.3924374276694,Valve,equiGrain,20,3.601542378354584,6.689290016033687,17,0,0,Bottom,Continuous
1625.043482862595,Blade,singleGrain,15,4.796272973953075,5.448941757323008,11,0,5,Top,Continuous
1576.474220169553,Block,singleGrain,16,4.408546062562882,9.824223452750951,17,0,0,Top,Investment
1201.71872637074,Valve,colGrain,22,1.520554064526094,1.4670288209498326,16,0,0,Bottom,Investment
551.0407020109814,Valve,equiGrain,28,1.817117456626302,2.354103621401503,20,0,0,Top,Die
2179.6976709195264,Nozzle,equiGrain,14,2.259276226215236,7.1042806202709485,12,0,0,Bottom,Die
1662.3666902162,Valve,equiGrain,5,3.902269570982712,4.756747251022603,0,0,0,Top,Die
2134.5931400696018,Block,equiGrain,12,3.271527929470905,5.116057382844433,11,0,0,Top,Die
1785.6180141402476,Valve,colGrain,11,3.2959871830172727,3.5854471253684417,9,0,0,Top,Continuous
2009.0976052763124,Nozzle,colGrain,12,3.035094827654484,8.546380712937763,10,0,0,Top,Die
841.6227495341648,Block,equiGrain,29,3.1494505651296265,7.671969292179992,14,0,0,Bottom,Investment
1714.2060547785077,Block,singleGrain,16,1.0697642861580896,9.164123427963965,21,0,0,Bottom,Continuous
1376.8251625724442,Valve,equiGrain,21,3.535931964168872,6.557181323245998,17,0,0,Top,Die
2003.233744354359,Nozzle,equiGrain,14,1.669587900399441,1.2660884170412094,10,0,0,Bottom,Investment
628.4177551254261,Block,colGrain,29,3.797904627956529,5.118134418341334,22,0,0,Top,Investment
1494.806347777176,Block,equiGrain,21,1.9581055075248384,9.46619614381748,22,0,0,Bottom,Investment
2083.008215772009,Nozzle,singleGrain,12,3.024683000212543,3.3826130286681977,12,0,0,Bottom,Investment
990.410393688839,Nozzle,singleGrain,24,1.1073695308448186,5.01935630674093,26,0,0,Bottom,Die
599.6487389375177,Valve,colGrain,25,2.1992076181704423,9.06939330537129,21,0,0,Top,Continuous
1150.5039479086563,Blade,equiGrain,19,2.443603954762427,7.738853091067535,17,0,0,Bottom,Continuous
1630.5027585775092,Valve,colGrain,9,3.454394981438831,4.921057467915374,0,0,0,Bottom,Investment
1209.4272395111827,Blade,colGrain,19,2.377115208706467,8.458740920517412,19,0,0,Bottom,Continuous
1361.0927502960735,Valve,equiGrain,20,3.54805344267387,9.35179858654573,20,0,0,Bottom,Continuous
1426.298869523153,Nozzle,equiGrain,21,1.7416698710972789,7.206022064875606,12,0,0,Bottom,Investment
1582.4012015434912,Valve,equiGrain,6,3.7160906002399607,9.858365810856473,2,0,0,Top,Die
809.7075515926869,Nozzle,colGrain,28,4.69032951869342,5.255052273716949,21,0,0,Bottom,Investment
1615.1156541694222,Block,singleGrain,18,1.286444647006716,8.551303529245294,19,0,0,Bottom,Investment
1446.5816169619716,Blade,colGrain,6,4.470755993397247,6.5817755773444215,0,0,0,Top,Die
293.8735937763304,Blade,colGrain,29,1.2214524934390405,8.534108534743613,17,0,0,Bottom,Continuous
1415.5618941696223,Block,equiGrain,16,3.455178495622132,8.03974405579752,18,0,0,Top,Investment
846.1870378876984,Nozzle,singleGrain,28,2.381176334770504,9.484650886671382,21,0,0,Top,Die
783.3976278533015,Nozzle,colGrain,28,4.409634143003944,2.897595163653985,26,0,0,Bottom,Die
909.7298471548964,Block,colGrain,25,3.701686646460219,8.146912633434274,19,0,0,Bottom,Continuous
1102.312825816405,Block,singleGrain,25,3.04495545432057,2.752247425337898,18,0,0,Bottom,Die
1390.380543289776,Valve,singleGrain,16,2.503488935012557,9.85715876167231,14,0,0,Top,Continuous
1487.707327263693,Valve,colGrain,6,0.5624887427968317,2.6775390913060355,2,0,0,Bottom,Die
1169.758611684793,Blade,singleGrain,23,3.621991095660495,3.9940689967162863,17,0,0,Top,Continuous
2022.1206914800712,Block,equiGrain,11,2.109821955450104,1.0189514835484172,10,0,0,Bottom,Investment
1384.070319130672,Nozzle,equiGrain,18,2.579394086793628,2.99154502781741,17,0,0,Bottom,Investment
1599.5517484954612,Blade,singleGrain,9,1.4259725067067308,2.432947569309793,2,0,0,Bottom,Die
1534.42480110742,Valve,singleGrain,5,4.873694324078925,2.0925652812701765,1,0,9,Bottom,Continuous
865.1245232314037,Nozzle,colGrain,28,3.174563597518472,3.3445166723106,26,0,0,Bottom,Continuous
2152.134446582033,Block,singleGrain,7,3.938434936046361,9.008604366319725,2,0,0,Bottom,Die
1120.195201530059,Blade,equiGrain,20,2.82188345038239,2.752449415610653,15,0,0,Top,Continuous
1649.8489690893125,Nozzle,singleGrain,20,4.7790335902174,8.962499239621913,18,0,0,Bottom,Continuous
832.1799605392766,Nozzle,equiGrain,24,2.7617560502030694,4.427466668461017,21,0,0,Bottom,Investment
1655.7136407350008,Valve,colGrain,10,4.250575524055588,1.5585726306946583,1,0,0,Bottom,Continuous
319.4741673436846,Blade,singleGrain,28,1.1730483316178195,1.1881434744757746,23,1,0,Top,Continuous
781.923301086183,Nozzle,colGrain,30,2.60271125101022,4.165347193832501,21,0,0,Top,Die
2059.8171630950064,Block,singleGrain,11,2.118417069233823,9.15649031283649,13,0,0,Top,Investment
2076.8448154585603,Block,colGrain,12,3.344149494515789,7.720379982949404,10,0,0,Top,Continuous
1991.1394453003047,Block,singleGrain,7,4.619994036051731,7.421522577381768,5,0,0,Top,Continuous
1317.267465843613,Valve,singleGrain,18,4.678347008681532,3.28552112296116,15,0,5,Bottom,Continuous
809.6855479215321,Nozzle,singleGrain,30,3.06899418158185,3.8169190512787576,13,0,0,Bottom,Investment
1803.312328377574,Nozzle,colGrain,7,0.8412533186054854,4.706931270516281,0,0,0,Bottom,Continuous
810.9546321154755,Nozzle,colGrain,29,2.572374114410093,3.7211961022485007,23,0,0,Top,Die
487.3198520557405,Valve,colGrain,29,2.2622442000891594,6.695185722997801,20,0,0,Top,Continuous
773.0650023939854,Block,equiGrain,29,4.553124677756494,6.299396980005838,13,0,6,Top,Continuous
1306.6665179374927,Valve,colGrain,22,4.483683289144935,6.13487042825395,18,0,0,Top,Die
628.871194382488,Block,equiGrain,27,0.5010458242231556,1.646819876126879,20,0,0,Top,Investment
1905.8232754678047,Nozzle,singleGrain,6,1.9603813153956449,6.974760999481473,0,0,0,Top,Die
1255.3547698624202,Valve,colGrain,16,3.5500362478183844,8.60617199132728,22,0,0,Bottom,Investment
1430.2001466981346,Block,equiGrain,21,4.819600490558845,1.8933512484534376,16,0,0,Top,Investment
1540.629553474399,Block,colGrain,16,1.3496830976581309,2.7061635180399914,18,0,0,Bottom,Investment
1846.639422049942,Nozzle,singleGrain,6,2.134381012831052,2.7755761361152964,0,0,0,Top,Die
1548.820080336407,Valve,colGrain,9,2.1538583437264247,5.748713054023612,0,0,0,Top,Investment
1471.4481074469568,Blade,colGrain,8,0.6359323702684977,3.020846879173199,0,0,0,Bottom,Die
1780.0136393194666,Nozzle,colGrain,12,0.8303681523267952,9.481382907370428,8,0,0,Top,Investment
1778.6135810322735,Valve,equiGrain,10,3.564647139104314,6.261776413642202,0,0,0,Bottom,Die
1865.9785739621311,Blade,singleGrain,15,4.10957896452834,7.70367650616,9,0,0,Bottom,Continuous
1924.6905564077035,Nozzle,singleGrain,9,2.555043663415218,3.100129357001866,0,0,0,Top,Continuous
1463.9369420610165,Nozzle,singleGrain,20,3.981506408254368,8.809317308639308,18,0,0,Top,Investment
1677.1163882440103,Nozzle,colGrain,10,1.6583097211120557,3.6783463526199935,1,0,0,Top,Investment
2034.9350788915465,Nozzle,colGrain,11,4.305029935149965,8.776214771090697,10,0,0,Bottom,Continuous
1616.2766480101195,Block,colGrain,20,0.8846923184707566,1.9276799676060148,15,0,0,Bottom,Die
1326.2504513858466,Nozzle,colGrain,16,0.6805043816273044,4.521473424536822,15,0,0,Top,Investment
1594.7766492714982,Blade,equiGrain,15,1.032508296639021,4.9036539499146645,11,0,0,Top,Continuous
1263.879125027265,Blade,singleGrain,17,3.242773148617391,3.197814251198293,25,0,0,Bottom,Continuous
2235.808580789184,Nozzle,singleGrain,15,3.99414056725474,6.320709142658706,14,0,0,Bottom,Die
1801.546003723481,Blade,singleGrain,14,3.2233225452631977,7.574213924439929,11,0,0,Top,Die
1685.7248367576694,Nozzle,equiGrain,21,2.620622038557149,3.7518754985630713,17,0,0,Bottom,Die
1757.1373073996128,Nozzle,equiGrain,9,3.472371696464121,2.6183801895777723,0,0,0,Bottom,Investment
1668.5054508781343,Block,colGrain,16,2.4013545027761447,2.825786832953193,18,0,0,Bottom,Die
1248.7770384555413,Valve,equiGrain,19,1.939422984659408,1.854310257012212,20,0,0,Top,Die
1581.202851853991,Valve,equiGrain,13,4.827855802577908,9.791128448247536,9,0,9,Top,Investment
2045.0600514381797,Nozzle,equiGrain,12,2.2089514050687,8.928851786814263,13,0,0,Bottom,Continuous
522.8935921459663,Nozzle,colGrain,28,2.348423875216578,1.4430349930303938,15,0,0,Top,Investment
1740.104102865375,Valve,colGrain,12,1.540537285617996,7.670936450045759,10,0,0,Bottom,Investment
1541.2086671235334,Blade,singleGrain,6,2.730340271981705,9.773489613839931,1,0,0,Bottom,Continuous
1837.5613757932588,Valve,singleGrain,5,2.733373300639575,9.543729417737504,0,0,0,Bottom,Die
1430.1451316095245,Nozzle,equiGrain,16,3.444972329122415,2.247428056211001,24,0,0,Bottom,Investment
1666.725196124463,Valve,singleGrain,8,1.9264416315733324,7.734983244985364,0,0,0,Bottom,Investment
1391.4542355577737,Valve,equiGrain,20,4.00053314206912,1.2356005783847408,19,0,0,Bottom,Die
1758.804001855615,Valve,equiGrain,11,2.019164282954093,6.793560823721918,11,0,0,Top,Continuous
1152.5989412062063,Block,singleGrain,24,3.800153526180096,8.679124202897054,21,0,0,Bottom,Continuous
395.64861048886576,Blade,equiGrain,27,3.7842276444369136,2.8727795874499185,22,0,0,Bottom,Continuous
387.2217105147881,Blade,singleGrain,30,3.894660479404929,3.1805893770763385,20,0,0,Top,Continuous
1841.141756578606,Nozzle,singleGrain,7,4.738818934406831,4.257927606833814,1,0,0,Top,Continuous
1860.7947739623123,Block,equiGrain,10,2.8270929308835107,1.9765768550620209,1,0,0,Bottom,Investment
2076.9123701679077,Block,singleGrain,8,4.692065708806206,5.118850229099583,2,0,0,Top,Die
1747.6042098221335,Nozzle,equiGrain,6,1.6246990614281194,3.299127584072904,0,0,0,Bottom,Investment
1640.581047902152,Blade,equiGrain,12,3.3104692222401533,4.354039595879189,13,0,0,Top,Continuous
1393.4206561163635,Blade,singleGrain,5,3.754291297386188,3.1382844846505336,0,0,0,Top,Investment
1620.3494903575922,Block,equiGrain,18,3.240819764574613,5.016419839802584,18,0,6,Bottom,Continuous
601.6749681846504,Nozzle,equiGrain,29,0.6805364214139666,1.5928175183275253,16,0,0,Top,Continuous
906.3252659358257,Block,equiGrain,29,3.250370266373755,5.092023673969744,21,3,0,Bottom,Die
1260.9316562687118,Blade,equiGrain,19,4.062679492485213,7.093139187675696,15,0,0,Bottom,Die
1601.23964038025,Nozzle,colGrain,16,3.0246264503544973,5.846641282603359,18,0,0,Bottom,Continuous
2278.7590297062707,Block,colGrain,13,4.879468397939589,6.526755178861359,8,0,0,Bottom,Die
1567.052634275568,Valve,equiGrain,7,4.674007314075716,6.749113842044895,1,0,0,Top,Continuous
1663.243781116682,Blade,singleGrain,12,4.1501046195798175,4.408471414534904,9,0,0,Bottom,Investment
1662.2579989457392,Nozzle,equiGrain,10,1.962947324378523,7.240898954061432,0,0,0,Top,Investment
943.153766108204,Blade,colGrain,19,0.6174045277729303,6.227088686825116,17,0,0,Top,Die
1431.3739803061694,Block,colGrain,17,2.4318112340621534,1.9256575947215928,18,0,2,Top,Investment
1749.858491309937,Nozzle,equiGrain,5,4.730773214443706,8.798262955256927,2,0,0,Top,Continuous
1948.5382893558613,Block,equiGrain,7,2.4462354102152686,7.029039354247123,1,0,0,Bottom,Continuous
1375.065779238235,Nozzle,equiGrain,20,2.288982958259026,4.574859255762705,16,0,0,Top,Investment
1145.129511915917,Valve,colGrain,16,4.562018439891492,5.150728697667026,18,0,0,Top,Investment
1517.3742513772586,Valve,singleGrain,9,4.695394738927672,2.9460359002191074,1,0,7,Top,Die
926.9744519261872,Blade,equiGrain,19,0.5369882149898209,2.2493205254312656,21,0,0,Bottom,Investment
182.788623350355,Blade,singleGrain,30,1.3426864488127392,7.555420619024945,24,0,0,Top,Investment
1876.061699512012,Nozzle,equiGrain,5,1.871761519810082,7.488812419631223,0,0,0,Bottom,Continuous
653.691787792602,Blade,singleGrain,24,4.583206426027659,2.285985779634879,21,2,0,Bottom,Die
1041.275095085451,Blade,colGrain,18,3.759648479681032,4.79350185655823,17,0,0,Top,Continuous
